epoch_index,wsmi_scalar,subject_id,band
237,-0.0011621775769497485,patient11_window16s_stride1s-epo,theta
238,0.0014405208282821328,patient11_window16s_stride1s-epo,theta
239,0.0008467407345931315,patient11_window16s_stride1s-epo,theta
240,0.0015976032498089725,patient11_window16s_stride1s-epo,theta
241,-0.0018972086871983328,patient11_window16s_stride1s-epo,theta
242,-0.00044985235410532106,patient11_window16s_stride1s-epo,theta
243,-0.0001338729921776328,patient11_window16s_stride1s-epo,theta
244,-0.0019379555111132074,patient11_window16s_stride1s-epo,theta
245,-0.0016908449821994747,patient11_window16s_stride1s-epo,theta
246,-0.004090029568298961,patient11_window16s_stride1s-epo,theta
247,-0.006155842104674241,patient11_window16s_stride1s-epo,theta
248,-0.008308846616952732,patient11_window16s_stride1s-epo,theta
249,-0.006238660093878153,patient11_window16s_stride1s-epo,theta
250,-0.005010824142805317,patient11_window16s_stride1s-epo,theta
251,-0.0046900816066656635,patient11_window16s_stride1s-epo,theta
252,-0.0037175370894966153,patient11_window16s_stride1s-epo,theta
253,-0.0011551130319027438,patient11_window16s_stride1s-epo,theta
254,-0.0013921772166193384,patient11_window16s_stride1s-epo,theta
255,-0.00093107392063682,patient11_window16s_stride1s-epo,theta
256,-0.002789202365532104,patient11_window16s_stride1s-epo,theta
257,-0.0009920221606089827,patient11_window16s_stride1s-epo,theta
258,-0.0036384575957113825,patient11_window16s_stride1s-epo,theta
259,-0.003955382256228323,patient11_window16s_stride1s-epo,theta
260,-0.0026690034180209604,patient11_window16s_stride1s-epo,theta
261,-0.0008529061123656621,patient11_window16s_stride1s-epo,theta
262,-0.002243104132829557,patient11_window16s_stride1s-epo,theta
263,-0.0023561091846967057,patient11_window16s_stride1s-epo,theta
264,-0.0031112458871027956,patient11_window16s_stride1s-epo,theta
265,-0.0011358420942169803,patient11_window16s_stride1s-epo,theta
266,-0.0024967715166524956,patient11_window16s_stride1s-epo,theta
267,-0.0011952520080537163,patient11_window16s_stride1s-epo,theta
268,0.00011571872582991721,patient11_window16s_stride1s-epo,theta
269,0.0009642246462867743,patient11_window16s_stride1s-epo,theta
270,-0.0006140291597560045,patient11_window16s_stride1s-epo,theta
271,-0.0020865369679268233,patient11_window16s_stride1s-epo,theta
272,-0.001721602080385643,patient11_window16s_stride1s-epo,theta
273,-0.0020297961534744948,patient11_window16s_stride1s-epo,theta
274,0.0004873227870896556,patient11_window16s_stride1s-epo,theta
275,-0.0005872685988939136,patient11_window16s_stride1s-epo,theta
276,0.000507435898348896,patient11_window16s_stride1s-epo,theta
277,-0.0009712824594034528,patient11_window16s_stride1s-epo,theta
278,-0.0008791874300547331,patient11_window16s_stride1s-epo,theta
279,0.00034331765150385146,patient11_window16s_stride1s-epo,theta
280,0.0002539088958808612,patient11_window16s_stride1s-epo,theta
281,-0.002120286254455772,patient11_window16s_stride1s-epo,theta
282,-0.0017196585573567111,patient11_window16s_stride1s-epo,theta
283,-0.0037162757151673565,patient11_window16s_stride1s-epo,theta
284,-0.0037359919321508102,patient11_window16s_stride1s-epo,theta
285,-0.0067190244367212135,patient11_window16s_stride1s-epo,theta
286,-0.007771563046554963,patient11_window16s_stride1s-epo,theta
287,-0.0060132570159043205,patient11_window16s_stride1s-epo,theta
288,-0.00810015683770547,patient11_window16s_stride1s-epo,theta
289,-0.006345027943762828,patient11_window16s_stride1s-epo,theta
290,-0.005195253982655642,patient11_window16s_stride1s-epo,theta
291,-0.006076473217266484,patient11_window16s_stride1s-epo,theta
292,-0.005685374106173986,patient11_window16s_stride1s-epo,theta
293,-0.003916668467602777,patient11_window16s_stride1s-epo,theta
294,-0.004024886295085465,patient11_window16s_stride1s-epo,theta
295,-0.0036095811511341336,patient11_window16s_stride1s-epo,theta
296,-0.002843526901294802,patient11_window16s_stride1s-epo,theta
297,-0.0023013883379285863,patient11_window16s_stride1s-epo,theta
298,-0.003241693355344639,patient11_window16s_stride1s-epo,theta
299,-0.0025755447994965336,patient11_window16s_stride1s-epo,theta
300,-0.0011868485395036487,patient11_window16s_stride1s-epo,theta
301,-0.0007600410332885934,patient11_window16s_stride1s-epo,theta
302,0.0008593236689501099,patient11_window16s_stride1s-epo,theta
303,5.650796075148739e-05,patient11_window16s_stride1s-epo,theta
304,-0.0017136426814617818,patient11_window16s_stride1s-epo,theta
305,-0.0024266541646209487,patient11_window16s_stride1s-epo,theta
306,-0.00322999032371813,patient11_window16s_stride1s-epo,theta
307,-0.00513847141984381,patient11_window16s_stride1s-epo,theta
308,-0.0049796749950308285,patient11_window16s_stride1s-epo,theta
309,-0.004464725653913644,patient11_window16s_stride1s-epo,theta
310,-0.005244478143855571,patient11_window16s_stride1s-epo,theta
311,-0.006066885748664879,patient11_window16s_stride1s-epo,theta
312,-0.006626159408126765,patient11_window16s_stride1s-epo,theta
313,-0.005692242102157283,patient11_window16s_stride1s-epo,theta
314,-0.00480777940310999,patient11_window16s_stride1s-epo,theta
315,-0.005583594206940884,patient11_window16s_stride1s-epo,theta
316,-0.004885123056212878,patient11_window16s_stride1s-epo,theta
317,-0.0053698011874262815,patient11_window16s_stride1s-epo,theta
318,-0.005329471488822558,patient11_window16s_stride1s-epo,theta
319,-0.005982473801725294,patient11_window16s_stride1s-epo,theta
320,-0.004910887341163654,patient11_window16s_stride1s-epo,theta
321,-0.005708249157835226,patient11_window16s_stride1s-epo,theta
322,-0.004082118109709528,patient11_window16s_stride1s-epo,theta
323,-0.004533768802877672,patient11_window16s_stride1s-epo,theta
324,-0.005011428119096938,patient11_window16s_stride1s-epo,theta
325,-0.003857070176619951,patient11_window16s_stride1s-epo,theta
326,-0.005956840422536529,patient11_window16s_stride1s-epo,theta
327,-0.0037680429101287593,patient11_window16s_stride1s-epo,theta
328,-0.0033888781470466155,patient11_window16s_stride1s-epo,theta
329,-0.004328944477082974,patient11_window16s_stride1s-epo,theta
330,-0.00606695372620451,patient11_window16s_stride1s-epo,theta
331,-0.007273225110666363,patient11_window16s_stride1s-epo,theta
332,-0.00714184279502953,patient11_window16s_stride1s-epo,theta
333,-0.006533002148365347,patient11_window16s_stride1s-epo,theta
334,-0.006179673087122841,patient11_window16s_stride1s-epo,theta
335,-0.007637744340319407,patient11_window16s_stride1s-epo,theta
336,-0.007250336736733354,patient11_window16s_stride1s-epo,theta
337,-0.006530583432344863,patient11_window16s_stride1s-epo,theta
338,-0.005855092639122313,patient11_window16s_stride1s-epo,theta
339,-0.00466958538703587,patient11_window16s_stride1s-epo,theta
340,-0.005882180852912594,patient11_window16s_stride1s-epo,theta
341,-0.006784504968374311,patient11_window16s_stride1s-epo,theta
342,-0.0062349726304036495,patient11_window16s_stride1s-epo,theta
343,-0.009963569434538508,patient11_window16s_stride1s-epo,theta
344,-0.01125974745209201,patient11_window16s_stride1s-epo,theta
345,-0.011062388394527594,patient11_window16s_stride1s-epo,theta
346,-0.011124839587688862,patient11_window16s_stride1s-epo,theta
347,-0.01031751776254224,patient11_window16s_stride1s-epo,theta
348,-0.009321859146220668,patient11_window16s_stride1s-epo,theta
349,-0.011171116296580972,patient11_window16s_stride1s-epo,theta
350,-0.00912578876038105,patient11_window16s_stride1s-epo,theta
351,-0.00691812656884859,patient11_window16s_stride1s-epo,theta
352,-0.008111967017807734,patient11_window16s_stride1s-epo,theta
353,-0.007860318454381404,patient11_window16s_stride1s-epo,theta
354,-0.008566000709689292,patient11_window16s_stride1s-epo,theta
355,-0.009836635208169592,patient11_window16s_stride1s-epo,theta
356,-0.0115433441562137,patient11_window16s_stride1s-epo,theta
357,-0.008816013624931535,patient11_window16s_stride1s-epo,theta
358,-0.00918768901993538,patient11_window16s_stride1s-epo,theta
359,-0.003652149431190084,patient11_window16s_stride1s-epo,theta
360,-0.0024902060353109044,patient11_window16s_stride1s-epo,theta
361,-0.0015997052646740595,patient11_window16s_stride1s-epo,theta
