epoch_index,wsmi_scalar,subject_id,band
289,-0.006160325818909208,patient10_window16s_stride1s-epo,beta
290,-0.005636855070177111,patient10_window16s_stride1s-epo,beta
291,-0.005466583124306363,patient10_window16s_stride1s-epo,beta
292,-0.00424686780341434,patient10_window16s_stride1s-epo,beta
293,-0.003767343984952978,patient10_window16s_stride1s-epo,beta
294,-0.004190838767879429,patient10_window16s_stride1s-epo,beta
295,-0.003663394870506935,patient10_window16s_stride1s-epo,beta
296,-0.0032067963738734596,patient10_window16s_stride1s-epo,beta
297,-0.0036579652376548867,patient10_window16s_stride1s-epo,beta
298,-0.0043061442295817326,patient10_window16s_stride1s-epo,beta
299,-0.004267488618712774,patient10_window16s_stride1s-epo,beta
300,-0.003924839589438292,patient10_window16s_stride1s-epo,beta
301,-0.00535083291051218,patient10_window16s_stride1s-epo,beta
302,-0.00397227396268572,patient10_window16s_stride1s-epo,beta
303,-0.0033062890824847526,patient10_window16s_stride1s-epo,beta
304,-0.002986217056408202,patient10_window16s_stride1s-epo,beta
305,-0.003674724245609824,patient10_window16s_stride1s-epo,beta
306,-0.003930993819757501,patient10_window16s_stride1s-epo,beta
307,-0.004292960620206005,patient10_window16s_stride1s-epo,beta
308,-0.003973513500371925,patient10_window16s_stride1s-epo,beta
309,-0.004260443933721463,patient10_window16s_stride1s-epo,beta
310,-0.0037037479393629206,patient10_window16s_stride1s-epo,beta
311,-0.0034181453551601674,patient10_window16s_stride1s-epo,beta
312,-0.0033119169594639183,patient10_window16s_stride1s-epo,beta
313,-0.002511290705577662,patient10_window16s_stride1s-epo,beta
314,-0.0032617979779207347,patient10_window16s_stride1s-epo,beta
315,-0.0024589530356956633,patient10_window16s_stride1s-epo,beta
316,-0.003070284323258741,patient10_window16s_stride1s-epo,beta
317,-0.00290496914813148,patient10_window16s_stride1s-epo,beta
318,-0.003178687843832274,patient10_window16s_stride1s-epo,beta
319,-0.0031987812077637202,patient10_window16s_stride1s-epo,beta
320,-0.0038517334584200857,patient10_window16s_stride1s-epo,beta
321,-0.0037944596370243795,patient10_window16s_stride1s-epo,beta
322,-0.0037629356316297635,patient10_window16s_stride1s-epo,beta
323,-0.0034964800970731756,patient10_window16s_stride1s-epo,beta
324,-0.004113857073450598,patient10_window16s_stride1s-epo,beta
325,-0.004081507995883338,patient10_window16s_stride1s-epo,beta
326,-0.005189978129424904,patient10_window16s_stride1s-epo,beta
327,-0.00515673008793619,patient10_window16s_stride1s-epo,beta
328,-0.005553281110552479,patient10_window16s_stride1s-epo,beta
329,-0.006369414726753925,patient10_window16s_stride1s-epo,beta
330,-0.005535402955929181,patient10_window16s_stride1s-epo,beta
331,-0.005071533196442132,patient10_window16s_stride1s-epo,beta
332,-0.005070829885934392,patient10_window16s_stride1s-epo,beta
333,-0.005083618586417652,patient10_window16s_stride1s-epo,beta
334,-0.0051344119754846845,patient10_window16s_stride1s-epo,beta
335,-0.006233422104945804,patient10_window16s_stride1s-epo,beta
336,-0.0048452101984907325,patient10_window16s_stride1s-epo,beta
337,-0.005585176453815775,patient10_window16s_stride1s-epo,beta
338,-0.005366712732006975,patient10_window16s_stride1s-epo,beta
339,-0.0047154529828003465,patient10_window16s_stride1s-epo,beta
340,-0.004633681372368821,patient10_window16s_stride1s-epo,beta
341,-0.005305966681943149,patient10_window16s_stride1s-epo,beta
342,-0.0033628687254147346,patient10_window16s_stride1s-epo,beta
343,-0.0025823056540298338,patient10_window16s_stride1s-epo,beta
344,-0.0037576460842859817,patient10_window16s_stride1s-epo,beta
345,-0.0027968582997085515,patient10_window16s_stride1s-epo,beta
346,-0.00312898940760231,patient10_window16s_stride1s-epo,beta
347,-0.0037073691826981017,patient10_window16s_stride1s-epo,beta
348,-0.004442932946373075,patient10_window16s_stride1s-epo,beta
349,-0.0036185559047167875,patient10_window16s_stride1s-epo,beta
350,-0.003711020786068292,patient10_window16s_stride1s-epo,beta
351,-0.0019708478628278317,patient10_window16s_stride1s-epo,beta
352,-0.0018571240959996565,patient10_window16s_stride1s-epo,beta
353,-0.002664570173063325,patient10_window16s_stride1s-epo,beta
354,-0.0029224993103921684,patient10_window16s_stride1s-epo,beta
355,-0.004167770977023128,patient10_window16s_stride1s-epo,beta
356,-0.003984522884729701,patient10_window16s_stride1s-epo,beta
357,-0.003084427507706795,patient10_window16s_stride1s-epo,beta
358,-0.004106214205164015,patient10_window16s_stride1s-epo,beta
359,-0.005439776650375148,patient10_window16s_stride1s-epo,beta
360,-0.00519442417855253,patient10_window16s_stride1s-epo,beta
361,-0.005694607690120292,patient10_window16s_stride1s-epo,beta
362,-0.005990201794262511,patient10_window16s_stride1s-epo,beta
363,-0.005508501562118545,patient10_window16s_stride1s-epo,beta
364,-0.004889192879848725,patient10_window16s_stride1s-epo,beta
365,-0.004768564478553016,patient10_window16s_stride1s-epo,beta
366,-0.0034688581040887446,patient10_window16s_stride1s-epo,beta
367,-0.0037589332596469774,patient10_window16s_stride1s-epo,beta
368,-0.004164787664360807,patient10_window16s_stride1s-epo,beta
369,-0.00400955451215228,patient10_window16s_stride1s-epo,beta
370,-0.0035583709527060516,patient10_window16s_stride1s-epo,beta
371,-0.005020817945938487,patient10_window16s_stride1s-epo,beta
372,-0.0052833364249240036,patient10_window16s_stride1s-epo,beta
373,-0.00522871790489333,patient10_window16s_stride1s-epo,beta
374,-0.004241566228969667,patient10_window16s_stride1s-epo,beta
375,-0.003271596803348049,patient10_window16s_stride1s-epo,beta
376,-0.003177465855029024,patient10_window16s_stride1s-epo,beta
377,-0.0031529043762633523,patient10_window16s_stride1s-epo,beta
378,-0.003174491135275311,patient10_window16s_stride1s-epo,beta
379,-0.001671480904412719,patient10_window16s_stride1s-epo,beta
380,-0.003918679287584072,patient10_window16s_stride1s-epo,beta
381,-0.00478967855278718,patient10_window16s_stride1s-epo,beta
382,-0.003657917581753477,patient10_window16s_stride1s-epo,beta
383,-0.0039487979019532295,patient10_window16s_stride1s-epo,beta
384,-0.0037150976666587327,patient10_window16s_stride1s-epo,beta
385,-0.004308948419832119,patient10_window16s_stride1s-epo,beta
386,-0.004209263925289804,patient10_window16s_stride1s-epo,beta
387,-0.004011284474729718,patient10_window16s_stride1s-epo,beta
388,-0.003456633196507764,patient10_window16s_stride1s-epo,beta
389,-0.002879071981536026,patient10_window16s_stride1s-epo,beta
390,-0.0028071653651195235,patient10_window16s_stride1s-epo,beta
391,-0.0037583311672091404,patient10_window16s_stride1s-epo,beta
392,-0.0031071231010182895,patient10_window16s_stride1s-epo,beta
393,-0.004078219444359981,patient10_window16s_stride1s-epo,beta
394,-0.004364154872386549,patient10_window16s_stride1s-epo,beta
395,-0.003754100696326004,patient10_window16s_stride1s-epo,beta
396,-0.0021710669939884503,patient10_window16s_stride1s-epo,beta
397,-0.001851317551894094,patient10_window16s_stride1s-epo,beta
398,-0.001407976630275572,patient10_window16s_stride1s-epo,beta
399,-0.0023442522601264185,patient10_window16s_stride1s-epo,beta
400,-0.0023167546298172924,patient10_window16s_stride1s-epo,beta
401,-0.002991543876917195,patient10_window16s_stride1s-epo,beta
402,-0.003932832448964641,patient10_window16s_stride1s-epo,beta
403,-0.004235053567229342,patient10_window16s_stride1s-epo,beta
404,-0.003815019451044752,patient10_window16s_stride1s-epo,beta
405,-0.004680755690439368,patient10_window16s_stride1s-epo,beta
406,-0.005810736968675647,patient10_window16s_stride1s-epo,beta
407,-0.0064165014312553255,patient10_window16s_stride1s-epo,beta
408,-0.006453552144918691,patient10_window16s_stride1s-epo,beta
409,-0.005325446546818672,patient10_window16s_stride1s-epo,beta
410,-0.006047415817952403,patient10_window16s_stride1s-epo,beta
411,-0.006308853687593659,patient10_window16s_stride1s-epo,beta
412,-0.006847816513550683,patient10_window16s_stride1s-epo,beta
413,-0.006382630806513058,patient10_window16s_stride1s-epo,beta
414,-0.007494235686523597,patient10_window16s_stride1s-epo,beta
415,-0.0068927945109641345,patient10_window16s_stride1s-epo,beta
416,-0.00708596569951329,patient10_window16s_stride1s-epo,beta
417,-0.007548762371388611,patient10_window16s_stride1s-epo,beta
418,-0.005722458066571348,patient10_window16s_stride1s-epo,beta
419,-0.004599267302850292,patient10_window16s_stride1s-epo,beta
420,-0.0042960057996258355,patient10_window16s_stride1s-epo,beta
421,-0.004483510201434352,patient10_window16s_stride1s-epo,beta
422,-0.0031373613234834895,patient10_window16s_stride1s-epo,beta
423,-0.003911507636736635,patient10_window16s_stride1s-epo,beta
424,-0.00454470707963031,patient10_window16s_stride1s-epo,beta
425,-0.004041871307456924,patient10_window16s_stride1s-epo,beta
426,-0.0033926104342261306,patient10_window16s_stride1s-epo,beta
